,农林牧渔,基础化工,钢铁,有色金属,电子,家用电器,食品饮料,纺织服饰,轻工制造,医药生物,公用事业,交通运输,房地产,商贸零售,社会服务,综合,建筑材料,建筑装饰,电力设备,国防军工,计算机,传媒,通信,银行,非银金融,汽车,机械设备,煤炭,石油石化,环保,美容护理
2018-12-31,-0.028102739768863468,-0.3580942942471701,-1.3428092046153388,-0.37787096613990456,-0.39202386174533366,-0.3613907567172371,-0.27627844205925384,-0.3451051619316655,-0.3221867095505263,-0.19974225947976257,-0.03968763811259943,-0.10000404411096123,-0.3971368182381258,-0.40138969295450144,-0.289078541458757,-0.47210266514344956,-0.3781530949320281,-0.14272043654441358,-0.14778971356449466,-0.26694602781105975,0.18629060560104907,-0.20613132939147097,-0.4506639211198152,-0.13962686229527144,-0.5822553036932743,-0.5095032215017894,-0.4761507037405813,-0.4403502384315759,-0.3075466305425374,-0.39536218474013196,-0.1681351043832106
2019-01-31,-0.004638394195314421,-0.21658194398336245,-1.3011031045836747,-0.3705431501831717,-0.18595777648725179,-0.28406249078109697,-0.26023456738860673,-0.21095104793136985,-0.23261577928754323,-0.16838878753866993,-0.04073311125048562,-0.10787919329917815,-0.4720411206323078,-0.3613295158456692,-0.26547259965173015,-0.45459556156514974,-0.3935919034108799,-0.22552795645984738,-0.2971126386767783,-0.22933265492152655,0.19884002797582312,-0.2205977025699486,-0.5542493404072495,-0.12790107051137226,-0.6619246374452632,-0.22594224344414898,-0.42419941453503746,-0.366009352221741,-0.22469109032366807,-0.4277180392685392,0.09722794327217246
2019-02-28,0.08555626362215368,-0.3415778128616497,1.8063936419166815,0.16155969981142201,-0.019591593022196877,-0.2288553635839296,-0.1204826316444377,-0.16007840190405354,-0.5012746892681714,-0.2627002896030877,-0.07790580832700605,0.0616881820681013,-0.26355822925922845,-0.12485950782273328,-0.3718745486839274,-0.22222590930832092,-0.290223473905497,-0.16182952803763156,-0.19171250108080873,0.1317419813781872,-0.009298142541359355,-0.11021734983063486,-0.3256141502280119,-0.13120195321685724,-0.16322841736826085,-0.2907208814619778,-0.2796539782992521,-0.01754806248729516,-0.22233393188380382,-0.3180627763802351,0.3255692613033948
2019-03-31,0.42664726423334487,-0.32325435054985147,-0.3989698825429875,-0.3682382891407705,-0.13133992015563714,-0.21071158293576592,0.049480287678659335,-0.15574896164688168,-0.15041213672196857,-0.015844938092193464,-0.10896055945496488,-0.00635679527398628,-0.23642780944744216,-0.4221582120807546,-0.0646623484210044,-0.33922496713024375,-0.37422372430316514,-0.08312463278789008,-0.10405870808018793,-0.026904866294658145,-0.09567425364797066,-0.3035725380926584,-0.2678017552336023,0.03966803017072122,-0.03726540001956108,-0.2701523651286421,-0.2984754680572191,0.10148278854014525,-0.22821019701887532,-0.3461775574397552,-0.1596594886688833
2019-04-30,0.3491616942496475,-0.1462616386289339,-2.165924476495985,-0.26568398850519304,-0.23626353362987512,-0.10431304985133347,-0.027014568565305,-0.08182210618554976,-0.3904515539873266,-0.12237431461405195,-0.05249697207415599,-0.020277887937936955,-0.15390512189717442,-0.27755305955619997,-0.27053771738705473,-0.27212510669809414,-0.25881984159263266,-0.040748190332920944,0.2381161820334001,-0.13627850651814316,-0.02163642985848184,-0.14022651940002684,-0.23315078513332033,-0.03695493992752372,0.1173211448279078,-0.35182649225249896,-0.2495009177986007,-0.18801420032757452,-0.19106025201257484,-0.28097593658352704,0.028366002371328733
2019-05-31,0.6125521629167932,-0.14583313192797193,0.649389595993302,0.2181789644618592,-0.11022823319209636,-0.17372134654074864,-0.10068150910332349,-0.3520708790689183,-0.2843373908159196,-0.12419901103376485,-0.16080787092479334,-0.07123021815952896,-0.1666478685069965,-0.39966577040637535,-0.2886777125010913,-0.4323239711633736,-0.24743854444467714,-0.08948742437646168,0.04334608444531051,-0.04384838424153816,-0.12422105080565249,-0.15760798195053285,-0.17927734648660845,-0.028289224932261794,-0.03208031348714556,-0.3567367159846815,-0.19103215776745444,-0.05254202017391661,-0.12180533506840918,-0.3031837094291791,-0.07907088664609065
2019-06-30,0.638193542246948,-0.1551957909265207,-0.9068028382238512,-0.11461049198229542,-0.2368412568521767,-0.08204159315268277,-0.00893875191268259,-0.0541615464063992,-0.19424970157780863,-0.09143541517438494,-0.012461346431218781,0.0799925447878447,-0.13858551149829823,-0.2598619555037214,-0.18993524250930216,-0.2766581287713723,-0.21141994759070468,-0.015630642722766507,0.239430646880849,0.04754152291759249,-0.09104104241217803,0.03778624464580954,-0.03229121894851475,0.052422933289543575,0.27335674337598737,-0.2919099561852372,-0.2399942610007785,0.06489379900218673,-0.10759761420434735,-0.14178587152755992,0.10795212021857191
2019-07-31,0.7314920287115303,-0.1469139762541614,-1.2243643407609095,-0.04295607324308409,-0.1747360375788765,-0.07442012238242403,0.01403256336637089,-0.10834405704079907,-0.15301064606196282,-0.0032404981592760937,-0.08373992735235247,0.030920363912833024,-0.1145147736447515,-0.3656659359364921,-0.1799745837258248,-0.28276687622230334,-0.31045010060353023,-0.1474500690593341,0.2379276909328307,-0.14084546822467808,-0.1177309889415811,-0.1129424000858288,-0.12982314091030334,0.04676346332484024,0.037753475624358004,-0.3264781134293304,-0.30043552046690974,0.07080345104006287,-0.1690390729052318,-0.25716440228804166,0.03068755121714311
2019-08-31,0.9343677648513866,-0.02674932509763671,-0.9587880202313919,0.06940957101120815,-0.11093615260124942,-0.0030941338356422488,0.11113454623072866,0.02972568901093936,0.033344517396111995,0.051856055641271936,0.024146546190096853,0.07170059416113898,-0.11824634410379362,-0.2789572378886145,-0.05832790111305236,-0.2510994643409112,-0.2619443035810468,-0.12792651913875408,0.3995634357804249,-0.10613188727669699,0.0029447329568441094,0.06012199695953557,-0.17986084024875698,-0.01083127645561198,0.020572113013564527,-0.2796617105677004,-0.2343330465576384,0.16155788450574354,-0.10572898113381636,-0.1288439100960754,0.19234362835171367
2019-09-30,0.4263570881091378,-0.011190792385636389,0.8404514024206644,0.42891022055784583,0.1880553103512259,0.0060691776119669305,0.1183373102822735,0.042105953136028745,0.238929207086771,0.14280996542991836,-0.04386387053214383,0.09879762816850662,-0.1262030726505183,-0.10453274739822666,0.02293829790488172,-0.14113926269225097,-0.14808166755230326,-0.08716827881053771,0.3379215588896807,-0.03201587647579096,-0.0013016507068047967,0.26460433866426514,-0.1252064563545773,-0.0013311406762560665,-0.19769984506223373,-0.09942896125483999,-0.2649599655221818,0.07277421015314947,-0.10639748284430765,-0.15525624947140543,-0.08170500842411133
2019-10-31,0.4296803637019071,0.0768037933456826,-0.30387130173657173,0.37889274511440446,0.17966254592474162,0.12021837472805008,0.26570050759397223,0.10602846546395438,0.24499504229504493,0.1567742787503256,0.05631805143908094,0.13698808693614237,-0.07376826127739151,-0.04826516236467904,-0.012602461067029877,-0.09145974561235276,-0.10470989184269247,-0.04136662906773242,0.5146855336122638,-0.08335625525305461,0.1892071984593567,0.47248847603360955,0.033967695017607206,-0.03752107895034036,-0.1793748815649045,-0.06201517081181521,-0.20685642544603344,0.03938316277628873,-0.028294199854622268,0.03189919870582422,-0.003798046383747469
2019-11-30,0.36387655805378777,0.1188861661526992,1.4691977296536243,0.29717772062391823,0.34029787342577783,-0.009994293645931435,0.27235950564162625,-0.0578418460205775,0.43501248266776005,0.1990390797969118,-0.10375847984710988,-0.041600687131177684,-0.12248119309647976,-0.3722217111214423,-0.017627148324552033,-0.027174436317162043,-0.07515026377223277,-0.11613007299284837,0.13228257749457842,-0.20323685310247386,0.07114292750516507,0.24057918674183315,0.0943269152866298,0.02526674962305854,-0.1399824595106998,0.08899601119158151,-0.2837600032324458,0.1019683433276404,0.020739183167446273,-0.10737606890331952,-0.19966221930978356
2019-12-31,-0.13935820189353504,0.36954576910984854,-1.0584399900617516,1.2925301088855878,0.45882253986053306,-0.07280324783608022,0.42844546690921537,-0.5309093215433454,-0.5692961986052076,-0.011021521711088889,0.17015860030224567,-0.31935495582273415,0.18519615335963696,-0.5118481296325978,-1.0276147192030292,-0.156674996353118,-0.16441401503502795,0.37260780916284275,0.4695646757140714,0.22899941571344198,0.11964674232408823,0.23060183591353411,0.06477931204238735,0.13074588438978596,-0.8295784539020746,0.24967141838184703,-0.04399048455027768,-0.5195770525077437,0.4541429823837644,-0.39163308214067083,-0.5304627667864394
2020-01-31,-0.24193890395909734,0.7013538288455488,0.6374471645012344,0.46390499916425576,1.1534056268027446,0.06385209643533563,0.2381194366535232,0.08448458305883752,0.3298115429288265,0.6031708177507057,0.14861653253146076,-0.10288591702765428,0.0958199631977148,-0.26908424909018624,-0.32192056726348106,0.2804765363995621,-0.10689824309534629,0.08504532240429961,0.4164049420193916,0.2908616076051346,0.7447377307077703,1.416389067720624,0.2654797615638259,-0.007062628771583833,0.030048458666473377,0.5729836358698587,0.4097390767007729,-0.2988009349375353,0.2883276244167672,-0.1722339503004291,0.045500027913755695
2020-02-29,-0.4116975713709845,0.3687498963010165,-3.9214294439662267,0.12053108480998707,-0.15085533433985515,-0.34794742409136625,0.06776357785445454,-1.3643138326647497,-1.3960826647410074,0.04595676352866143,-0.2870326298861699,-0.873244190204975,0.1202616854227306,-0.9514830200833654,-1.1620377022615913,-0.08152020180692271,-0.08922106104929413,0.06322288385333252,0.3767407466684213,-0.8482759899921912,0.08673481858222312,0.9652795191612897,-0.1773166778228751,-0.151408735090002,-0.7200390668129639,-0.26200557101481875,-0.610181876426283,-1.3164251845780823,0.2086293830407444,0.1695871007187993,-0.5146784004392662
2020-03-31,0.052766556792720715,-0.2576771610667436,3.4003762104121344,0.6478045117832044,0.44955482931410895,-0.009356643044910767,-0.10296940367590962,-0.12683099425770294,-0.06256279285869804,0.048403167593612434,-0.48219021943238966,-0.13452605781509033,-0.2680291056622228,-0.24376604348536557,-0.2411061518502311,-0.2199429241036689,-0.13953298641423606,-0.2434849075620943,-0.31359751612771947,-0.29473008737922995,0.2038254960986659,0.41555434585357354,-0.034506170932768754,-0.14317774051517923,-0.9856451911863227,0.49961922023515454,-0.5038877967865131,-0.4717357630847995,0.07767768875577832,0.14111440987886947,-0.518144853869431
2020-04-30,-0.283740966569601,-0.30014108115972576,3.311595654469622,0.5198882041215127,0.5955593831951203,-0.012227309634786349,0.022036029971132562,-0.10835738521539345,-0.002043718345071749,0.02066589062083983,-0.4122682283980394,-0.08385587782765651,-0.3071494677265618,-0.03984072782229503,-0.13232203635140388,0.49105208792488164,-0.08577274312600854,-0.1851785722123355,-0.12901092547417342,-0.24205887445378382,0.2107168249928657,0.10729768592811417,0.05322145089524865,-0.14892009723673913,-1.247328051063454,0.5007394905345561,-0.45616411436302745,-0.5242656814811839,0.02066421133462075,0.21647366126009196,-0.35077701792691146
2020-05-31,-0.06517527494557479,-0.11827235550060511,4.356042534437918,0.34414347057541633,0.8134068348236704,0.3013561559620126,0.333165339664808,0.46485283307194386,0.495769516402658,0.4323440173643581,-0.36217158198033716,0.2305109879111063,-0.250038914633143,0.30249694673598193,1.3585082248805493,0.5464331613649007,0.044951944954850526,-0.09499870569364639,0.015186916452834848,-0.12934000892892827,0.5912251928797743,0.5664054905186635,0.17977845960451394,-0.06126337858221706,-0.7776748903419791,0.8454068897350443,-0.2631610389514156,-0.37235545155236016,-0.22512944482962888,0.14496055154301624,-0.009960244423683762
2020-06-30,-0.46261361021910896,0.12267648676475318,0.060382892286001244,-0.04719761932879191,0.6760724458539014,0.22376932495569343,0.16587892812800462,0.3592938191090674,0.12788384477332107,0.47314314871594276,-0.1405680301828106,0.10388153573391126,-0.16250604278675573,0.3312025714499941,1.268382882629832,0.5530455540738277,0.08167408331505069,-0.0012946707741111757,0.15244583189716607,-0.008553469664909628,0.5090697548104361,0.6983214706023748,0.0930089151568104,-0.11019442816856607,-0.5835415757690755,0.5499359600523623,-0.005820171807934843,-0.5656598839542046,-0.26943550195533356,0.062178326285638644,0.09670885234886384
2020-07-31,-0.47138588383858526,0.4276950360075517,1.3864838974985312,0.2496699854671372,0.6825498644774944,0.3072418052690673,0.36123016113701945,0.38181394138384894,0.31586003828307385,0.6850634002743882,-0.004332956023677698,0.09803215340256684,-0.08542713072399927,0.5294627370396712,2.0644473510251156,0.498887235963667,0.4379572972824823,0.14851304362321127,0.5795486367986041,0.05621497737849629,0.6702138985702861,0.5614924706857398,0.15568166423402688,-0.10564783102751477,-0.4113183020550798,0.6955709395154425,0.0011565667571843546,-0.36969706723918305,-0.1847362916309845,0.009039774067763906,0.04913204036988644
2020-08-31,-0.4433163136405025,0.4348005844848235,1.290592683756236,0.15438249663395148,0.6745918788236022,0.2586126275400466,0.4458582677826097,0.37282884396579596,0.2540478398927393,0.6267869445966264,0.03356446372806211,0.13192664120635303,-0.024432756636034614,0.38010698587011893,1.9238217499138432,0.6570227344150779,0.5078516731142392,0.2406166598666864,0.3882282491727004,0.12212374414903404,0.6064601824357314,0.42105137797520137,0.27552793238224965,-0.036652013809759826,-0.6602603890359942,0.595045484766272,0.13775425245520942,-0.2877031871938347,-0.148115514035558,0.031109640283567164,0.020978076494757664
2020-09-30,-0.5775046768286776,0.27170236535416314,0.7799181330854381,0.06099727099996252,0.431939193412461,0.3699937597415059,0.26108975511140703,0.3415657081175654,0.06062706930574392,0.3193574107417686,-0.013055395612627765,0.200293520362465,-0.06314241610560926,0.2960731136850275,2.8454284576401947,0.3264824733101868,0.22048327371369542,0.06871723928730011,0.18597903490406303,0.09281802560704541,0.33677274085549913,0.31073171109617587,0.2438914943147415,-0.10708249755746255,-0.4966535482234689,0.5314282504169259,0.029944701874566708,-0.28549797386161135,-0.06088719366976286,-0.09892191516530242,0.29438709227275633
2020-10-31,-0.5264532154509525,0.4131450829202118,1.3404162657168448,0.10951116622751556,0.45553445827811134,0.32029953273835143,0.3359624977936675,0.3310384543597893,0.19372544335824263,0.3440437556454679,-0.030676428917629422,0.2178540767504079,-0.1282163558982795,0.2849998993697598,2.7728252369236452,0.40783792618514236,0.2785400348885314,0.15703735763654691,0.5256741900039928,0.1475715790936498,0.2961972433807768,0.14137451185065178,0.1957950471618464,-0.08335553605925228,-0.350041838679277,0.7243749527139608,0.16215361442795395,-0.2802941941203753,0.0159795294280755,-0.0826247354401453,0.3808473179702624
2020-11-30,-0.5150439475037538,0.22043576524576874,1.2274699794240784,0.25083173755363497,0.3532160736324982,0.42527048519867594,0.3506453244483344,0.44340802007367897,0.22350736688061823,0.1356090172212041,0.012536885729624116,0.3696496447055914,-0.0997622393900836,0.841569980394671,2.720201955891226,0.12895599588620535,0.26646671344112294,0.16267180666837133,0.241155830680668,0.16294059347377327,0.29142169916803307,0.17638763556994427,0.09212786269401942,-0.004914023023165542,-0.2592387982559238,0.5420477298960187,0.20785847403418128,0.006851719382822363,0.17584797171627792,-0.09191989867796686,0.401658741816793
2020-12-31,-0.5926290202681084,0.2618328087451045,1.3730857011444584,-0.08338240770534178,-0.004273246923931134,0.6463181830697562,0.6974698055861623,0.49509146295252754,0.1161612939711484,0.3075624227340571,0.029012385390600033,0.5901230354298403,0.10091656541893593,0.9750757745438143,3.9302525641830632,0.09342764095314321,0.47331314926166457,0.06655661616912745,0.647027834160452,0.010910961399264951,0.02308692193987044,-0.15872965974323436,-0.0346185756606269,0.24678368555404476,0.34877130167890574,0.14190545219760636,-0.17028035101409134,0.8793274980403909,0.4536573314317572,0.18590035171237168,0.2596264448012209
2021-01-31,-0.612878803672445,0.26937791394857624,0.9292669423204186,1.0740833936371454,-0.2198356152673293,0.7619585431340511,0.7905878793339942,0.9612667513959908,0.31830514345514244,0.5672705408189271,-0.17729426400460413,0.7944336190238117,0.0031963161496382925,0.8365683458667665,5.667842295607023,0.2098861669675562,0.20334837746120582,-0.049785620094888294,0.3558038227509786,-0.07251856397544776,-0.1823207681056852,0.00980121616842726,-0.45061539681139545,0.6116001852561247,-0.7029686307058454,2.027704774383651,-0.34215777875173903,0.4441312332458667,0.6795101185927055,0.8752261568459645,-1.3205983679068527
2021-02-28,0.12448099942479479,1.0627691884034198,5.134650163987741,0.6035904158187079,1.030407591792106,1.098229234490448,1.0327247953950904,0.5951319785878204,0.4580152678041925,0.3852080465259213,-0.21922944848845524,0.8704627178123996,0.06202734051122063,1.0053750378426298,4.0748956300882995,0.28145943769568127,0.5742682269949759,0.14008251824081278,0.19228771947989837,0.193032253882167,0.1332078850252178,0.3844024981376982,-0.31703938163512074,0.5848357661402005,0.35056450097728914,0.6803209981157881,-0.01834229223649573,1.1334414089756697,0.6610271432062665,0.14392290349390446,0.42029536426756237
2021-03-31,-0.4650564278463165,0.3234730759838509,-1.18452836357354,-0.26148989384492877,0.21467932805753992,0.5857130063170151,0.43395995977615826,0.7469191075697422,0.7939097951129028,-0.026660154492872512,0.16696565060545054,0.5560616975575159,-0.08931199355090275,0.5826320990850878,4.169747555061767,0.25661776261115327,0.18918416521839673,0.06401409394527623,0.5156482944737889,0.06020376369425573,-0.012681724314579985,0.4369447416815649,-0.18775781463424837,0.21229675861430264,0.8247722153504323,0.2787809563297446,-0.059902810587491216,0.21874359277390432,0.25102295448500866,0.2162994634089319,0.6355212004006596
2021-04-30,-0.31306537727821326,0.14861554798113477,-0.47789945855624427,0.014657108331486646,0.11900109023306638,0.18564218698945267,0.3532253539401476,0.3267408425583266,0.40923079186528133,-0.13720042636503244,-0.14225422928513493,0.07624172967709264,-0.1175099671580154,0.1431502688209348,1.7277823422642382,0.05147206924663672,0.025539020914340516,-0.04764458454715237,0.3323256472906048,-0.04454792711352143,-0.3845157137422568,-0.3319477328159798,-0.06145969765889746,0.05133219990761684,1.0270910586160678,0.11863460528617831,-0.11567357039041326,0.4990481035939016,0.19589770630144374,-0.05001381439374543,0.8051915067088717
2021-05-31,-0.439279958709334,-0.3304492878060765,-1.488076380536986,-0.3570655027341051,-0.23664480256617787,-0.2816690822206388,0.1291375955891856,-0.16465066120374694,-0.18775558084747906,-0.4413077046712065,-0.12297637954247048,-0.4237235152037756,-0.0974414484847183,-0.3044458001222339,-0.8321934760575851,-0.05039782504054268,-0.0788579447087507,-0.15094293849617665,0.23460899707287947,-0.25074371613627044,-0.6562578269925082,-0.7916399068099196,-0.14842856134713486,-0.028867061312246395,1.1082955256284075,-0.5070789539674782,-0.5579401917659701,0.22087768475619599,0.17149847868564522,-0.21128772993211703,0.36738061107331976
2021-06-30,-0.07791299247221528,-0.09740436744676129,0.6228385641129217,-0.07162526540746827,0.01616865445959214,-0.10169996001381923,0.21660888362583225,0.1227513648161272,0.22756780056535117,-0.16394879207708893,-0.1725294499513722,-0.1132521814844018,-0.17721081739173766,-0.1335164819866656,-0.42610802970553424,0.17610474960435105,-0.18383697339067054,-0.08140153505391387,0.38184899299263236,0.014278348290135578,-0.33785416501176235,-0.5862228334900779,-0.14635415789100917,0.0973715694956222,0.2388043699038127,0.0011638513256361782,-0.2859944946344335,0.3490718298441504,0.2443537663189705,-0.25020725516790104,0.27096400210570737
2021-07-31,-0.34748848511241603,-0.32745375328868676,-0.522204175824438,-0.5954334023913873,-0.2681901056325533,-0.38394879652049957,-0.188982670345794,0.0030774143043562144,-0.05535936701037944,-0.45856470852972064,-0.2908903931697396,-0.33797491660318096,-0.3073263238666945,-0.3919393213485263,-0.55987749747998,0.0004633150218993354,-0.4117195157881013,-0.21433461457770342,0.09002648207247335,-0.11865032215558785,-0.4071098424234984,-0.411932643313918,-0.11931344580079037,-0.1673036616723199,0.7429960737602415,-0.2817670855000646,-0.31916813967403557,0.06061381877275644,0.20969103854309512,-0.309275652691329,-0.07175689248027328
2021-08-31,-0.24900496245077083,-0.16207982280781802,0.8712324475619213,0.30867577075930097,-0.012896741547516757,-0.287427645195991,-0.23407233142137684,-0.056465997524208916,-0.0944315575275507,-0.37863609635382606,-0.26481120285682896,-0.23145448264795399,-0.30305256191732854,-0.22205425380640575,-0.5700836342192984,0.09159238601511072,-0.34138250580014695,-0.1353521535559325,0.3059862365794392,-0.10555523493429124,-0.40456118459967694,-0.5749649150775564,-0.10267812061984057,-0.07893926577822913,-0.031552301097504426,-0.06457303659769877,-0.3043471098672624,0.4872618073644941,0.24165753727563394,-0.24525150937246643,-0.0456537588862555
2021-09-30,0.3511315793703698,-0.18144170851982985,-0.9845350648258164,-0.30772644830302764,-0.18948461078463724,-0.3432135716683208,-0.0021081096554578394,-0.09702197904777,-0.09161227031542718,-0.3081139396328577,-0.06838340653158687,-0.3019581872145756,-0.2770537186267594,-0.19105994151618233,-0.9000980468890571,0.2973066007799044,-0.24578447073643947,0.016815143149744236,0.12406026894392186,-0.01261936420730677,-0.25922492493296845,-0.5222307830409578,-0.0831286195205907,-0.028945498674298076,0.258083111575136,-0.08376446072626105,0.06248500337549395,-0.13446425549474847,-0.16067443354549987,-0.28250338844043665,0.2650348484539894
2021-10-31,0.2544764882020818,-0.2556413034918142,-0.6634329625338025,-0.4244433204126256,-0.3572967989090297,-0.32465838733447355,-0.09715163387098996,-0.22605985105469853,-0.2910873936658187,-0.40668536993344157,-0.10628328935846347,-0.4078833008631023,-0.23196132770440797,-0.15455510048965856,-0.8125781243404234,0.08671763551176051,-0.28866314770981744,-0.03843100299051619,0.4623962848577892,-0.02694425466463845,-0.25070207916835224,-0.5165958185549109,0.0011993339923178394,-0.14216745690989574,-0.06561906484946259,-0.1089144844080035,-0.13586605442397062,-0.1305193941691167,-0.27968596415364,-0.3914855385687118,0.17816668940388047
2021-11-30,1.3286149207796436,-0.1843988531076582,-1.1762994494004213,-0.5125675693523994,-0.2434905836919801,-0.32242107348306726,-0.061239621726990934,-0.20588264848726617,-0.14350935145351884,-0.23922511490835469,0.04428017381159233,-0.418457241809547,-0.18501419764226645,-0.2297614850841021,-0.6788735649385426,0.43323542118622826,-0.17471062725745184,0.01622080668472066,0.5440054080386322,0.18618525531107988,-0.10421673144876556,-0.24433979202519301,0.06563063799638265,-0.21405627132884497,-0.13436564070459164,0.047851050728441355,-0.11507259734379778,-0.2962525585646454,-0.4243848604275695,-0.401839305623714,0.21090942601751678
2021-12-31,1.5035727625870827,-0.17421174524976704,-0.4136919713544036,-0.22947745710865236,-0.2202487087603074,-0.3561177422250768,-0.14355466110409137,-0.16690391512524516,-0.11608624487284236,-0.20229004758411553,0.3412066210906888,-0.3316812155450287,-0.10925081507817044,0.13433226536181075,0.13015052442142974,0.5391540635821539,-0.005914173666958011,0.23295725006860893,-0.2320676727629672,0.01917823112657674,-0.17209857571988088,-0.022872697272867032,-0.07672328677402673,-0.25274087043028726,0.13422935377502493,-0.12393762396802824,-0.16770394377133988,-0.01719877428618337,-0.40732209820463494,-0.06570194492983988,0.007612199214044629
2022-01-31,1.2500761194445928,-0.10091108199876116,-0.4468983411055575,-0.21343146909409755,-0.3665747597443567,-0.2441376198995755,-0.20388940611159295,0.05035718989999344,-0.08270298353514852,-0.36309247522602317,0.3385702919895344,-0.3907816479152474,-0.020884415815604046,0.2484910458589317,0.2830944007625663,0.5058088325683155,-0.06400065321258415,0.33791757178779597,-0.16458238440131473,-0.051629495134415726,-0.1154114551021994,-0.2642084394483393,0.13568036620317564,-0.248848656729162,-0.0633387652551739,-0.05658038648266066,-0.3056780865599261,0.11081539070458787,-0.4344072178904401,-0.3198670128089403,0.07758877474883627
2022-02-28,0.7409042991437607,-0.20774084466395248,1.6667968512267488,-0.45194862526985125,-0.3724720916353178,-0.23701846797405224,-0.1393225163452415,-0.06359380906420645,-0.1455827233671178,-0.26097256315001804,0.2527991160040406,-0.27284758449801516,-0.11541315137755533,0.23802131344146596,0.5483274151822946,0.6580316526886008,-0.10462618241186562,0.1711750203702547,0.11304643549989662,0.2771984281777263,-0.09060461505247977,0.011323399431847236,-0.0208200834569474,-0.2880690047537299,0.3185416672368422,0.10548772346001957,-0.1817966847974518,0.17154519066770327,-0.452008452881543,0.060722548542001764,-0.14911680501555638
